id,single_win_desc,single_lose_desc,unions_win_desc,multiple1,horn1,red_paper_desc,multiple2,horn2,red_paper_count,red_paper
160,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
161,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
162,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
163,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
164,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
165,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
166,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
167,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
168,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
169,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
170,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
171,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
172,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
173,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
174,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
175,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
176,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
177,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
178,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
179,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
180,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
181,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
182,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
183,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
184,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
185,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
186,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
187,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
188,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
189,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
190,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
191,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
192,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
193,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
194,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
195,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
196,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
197,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
198,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
199,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,1,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
200,你击败了第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵获得大量基础资源,你被第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层精灵击败,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层,0,0,[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]公会推进到第[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]层，给全服玩家发[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]个红包,1,1,50,8888
